change,currency,filingDate,id,isDerivative,name,share,source,symbol,transactionCode,transactionDate,transactionPrice
8871,,2024-03-06,0001104659-24-031366,True,De Lange Bob,8871,sec,CAT,A,2024-03-04,0.0
2731,,2024-03-06,0001104659-24-031366,False,De Lange Bob,70771,sec,CAT,A,2024-03-04,0.0
743,,2024-03-06,0001104659-24-031365,True,Schaupp William E,743,sec,CAT,A,2024-03-04,0.0
229,,2024-03-06,0001104659-24-031365,False,Schaupp William E,1684,sec,CAT,A,2024-03-04,0.0
8152,,2024-03-05,0001104659-24-031072,True,Owens Derek,8152,sec,CAT,A,2024-03-04,0.0
2510,,2024-03-05,0001104659-24-031072,False,Owens Derek,4179,sec,CAT,A,2024-03-04,0.0
-53,,2024-03-05,0001104659-24-031072,False,Owens Derek,1669,sec,CAT,F,2024-03-01,335.69
7881,,2024-02-29,0001104659-24-029307,True,Fassino Anthony D.,0,sec,CAT,M,2024-02-28,138.35
-4575,,2024-02-29,0001104659-24-029307,False,Fassino Anthony D.,23474,sec,CAT,S,2024-02-28,329.8
-3306,,2024-02-29,0001104659-24-029307,False,Fassino Anthony D.,28049,sec,CAT,F,2024-02-28,329.73
7881,,2024-02-29,0001104659-24-029307,False,Fassino Anthony D.,31355,sec,CAT,M,2024-02-28,138.35
8081,,2024-02-27,0001104659-24-028184,False,Umpleby III Donald J,36040,sec,CAT,G,2024-02-26,0.0
-8081,,2024-02-27,0001104659-24-028184,False,Umpleby III Donald J,0,sec,CAT,G,2024-02-26,0.0
350,,2024-02-26,0001104659-24-027620,False,MacLennan David,5238,sec,CAT,P,2024-02-23,323.37
-7880,,2024-02-23,0001104659-24-026998,True,Fassino Anthony D.,7881,sec,CAT,M,2024-02-22,138.35
-4494,,2024-02-23,0001104659-24-026998,False,Fassino Anthony D.,30389,sec,CAT,S,2024-02-22,321.96
-3386,,2024-02-23,0001104659-24-026998,False,Fassino Anthony D.,34883,sec,CAT,F,2024-02-22,321.95
7880,,2024-02-23,0001104659-24-026998,False,Fassino Anthony D.,38269,sec,CAT,M,2024-02-22,138.35
-14073,,2024-02-16,0001104659-24-024881,True,Fassino Anthony D.,0,sec,CAT,M,2024-02-15,151.12
-7469,,2024-02-16,0001104659-24-024881,False,Fassino Anthony D.,30361,sec,CAT,S,2024-02-15,322.0
-6604,,2024-02-16,0001104659-24-024881,False,Fassino Anthony D.,37830,sec,CAT,F,2024-02-15,322.0
14073,,2024-02-16,0001104659-24-024881,False,Fassino Anthony D.,44434,sec,CAT,M,2024-02-15,151.12
-16835,,2024-02-15,0001104659-24-024305,False,Umpleby III Donald J,421543,sec,CAT,F,2024-02-13,313.4
42136,,2024-02-15,0001104659-24-024305,False,Umpleby III Donald J,438378,sec,CAT,A,2024-02-13,0.0
-5066,,2024-02-15,0001104659-24-024285,False,BONFIELD ANDREW R J,54771,sec,CAT,F,2024-02-13,313.4
12520,,2024-02-15,0001104659-24-024285,False,BONFIELD ANDREW R J,59837,sec,CAT,A,2024-02-13,0.0
-4369,,2024-02-15,0001104659-24-024295,False,Johnson Denise C,32766,sec,CAT,F,2024-02-13,313.4
12280,,2024-02-15,0001104659-24-024295,False,Johnson Denise C,37135,sec,CAT,A,2024-02-13,0.0
